Episode,Env,Steps,Reward
18873,0,1,1.0
18873,0,4,1.0
18873,0,59,1.0
18873,0,59,1.0
18873,1,62,1.0
18874,0,387,1.0
18876,1,9,1.0
18876,0,76,1.0
18876,0,1,1.0
18876,0,25,1.0
18876,0,314,1.0
18877,1,346,1.0
18877,1,34,1.0
18877,1,5,1.0
18877,1,160,1.0
18878,1,261,1.0
18879,0,322,1.0
18879,1,78,1.0
18879,1,20,1.0
18880,1,712,1.0
18880,1,73,1.0
18881,1,292,1.0
18883,0,1,1.0
18883,1,46,1.0
18883,0,367,1.0
18884,0,111,1.0
18884,0,28,1.0
18884,0,126,1.0
18884,1,20,1.0
18884,1,138,1.0
18884,0,106,1.0
18884,1,30,1.0
18885,1,199,1.0
18885,1,42,1.0
18885,1,20,1.0
18885,1,69,1.0
18886,0,290,1.0
18886,0,292,1.0
18887,1,339,1.0
18888,0,427,1.0
18888,1,170,1.0
18889,0,550,1.0
18890,0,431,1.0
18891,0,570,1.0
18892,0,319,1.0
18892,0,72,1.0
18892,1,187,1.0
18892,1,1,1.0
18892,1,1,1.0
18893,1,169,1.0
18893,1,1,1.0
18893,1,74,1.0
18894,0,588,1.0
18894,0,87,1.0
18894,0,2,1.0
18894,1,28,1.0
18894,1,62,1.0
18895,0,410,1.0
18895,0,13,1.0
18895,1,31,1.0
18895,0,11,1.0
18895,1,4,1.0
18895,1,9,1.0
18895,1,20,1.0
18895,1,3,1.0
18896,1,269,1.0
18896,1,144,1.0
18897,0,124,1.0
18897,1,236,1.0
18897,0,156,1.0
18897,1,32,1.0
18898,0,164,1.0
18898,1,66,1.0
18898,1,76,1.0
18898,1,23,1.0
18899,0,273,1.0
18899,0,17,1.0
18899,0,2,1.0
18902,1,76,1.0
18902,1,8,1.0
18902,0,26,1.0
18903,0,443,1.0
18903,0,2,1.0
18903,0,54,1.0
18903,0,287,1.0
18904,1,189,1.0
18904,0,3,1.0
18904,0,78,1.0
18904,1,295,1.0
18904,1,6,1.0
18905,1,72,1.0
18906,0,463,1.0
18906,0,29,1.0
18906,0,7,1.0
18906,1,107,1.0
18906,0,128,1.0
18906,0,6,1.0
18906,1,69,1.0
18906,1,31,1.0
18906,0,53,1.0
18906,0,1,1.0
18906,1,0,1.0
18907,0,138,1.0
18910,1,164,1.0
18910,1,2,1.0
18912,0,21,1.0
18912,0,3,1.0
18912,1,1,1.0
18912,0,4,1.0
18912,1,247,1.0
18912,1,100,1.0
18912,1,11,1.0
18913,1,123,1.0
18913,1,5,1.0
18913,1,200,1.0
18913,1,2,1.0
18913,1,160,1.0
18913,1,10,1.0
18914,1,334,1.0
18914,1,88,1.0
18914,1,3,1.0
18916,0,0,1.0
18916,1,0,1.0
18916,0,186,1.0
18917,1,398,1.0
18917,1,107,1.0
18918,0,474,1.0
18918,1,38,1.0
18918,0,3,1.0
18918,1,16,1.0
18918,0,45,1.0
18918,0,57,1.0
18918,1,2,1.0
18918,1,11,1.0
18919,0,353,1.0
18919,1,74,1.0
18920,1,303,1.0
18922,0,6,1.0
18922,1,11,1.0
18922,0,233,1.0
18922,0,14,1.0
18922,1,141,1.0
18922,1,19,1.0
18923,0,87,1.0
18923,1,319,1.0
18923,1,137,1.0
18923,1,31,1.0
18924,1,5,1.0
18925,0,749,1.0
18925,1,63,1.0
18925,1,115,1.0
18926,1,140,1.0
18927,1,503,1.0
18927,1,14,1.0
18927,0,188,1.0
18929,0,48,1.0
18929,1,412,1.0
18929,1,5,1.0
18930,1,259,1.0
18930,1,35,1.0
18931,0,373,1.0
18931,0,132,1.0
18931,0,32,1.0
18932,1,488,1.0
18933,0,318,1.0
18934,0,868,1.0
18936,1,154,1.0
18936,1,242,1.0
18938,1,6,1.0
18939,0,726,1.0
18939,1,152,1.0
18939,1,11,1.0
18939,1,35,1.0
18939,1,59,1.0
18939,1,5,1.0
18940,1,16,1.0
18940,1,3,1.0
18940,1,51,1.0
18941,1,442,1.0
18941,0,300,1.0
18941,0,19,1.0
18941,1,4,1.0
18943,1,5,1.0
18943,1,34,1.0
18945,1,75,1.0
18945,0,186,1.0
18945,1,36,1.0
18945,1,5,1.0
18946,0,288,1.0
18946,0,136,1.0
18946,0,137,1.0
18946,1,23,1.0
18946,1,32,1.0
18947,0,179,1.0
18947,0,20,1.0
18947,0,81,1.0
18948,1,577,1.0
18949,1,506,1.0
18949,1,4,1.0
18949,0,98,1.0
18949,0,22,1.0
18949,0,9,1.0
18950,0,247,1.0
18950,0,32,1.0
18951,0,333,1.0
18951,0,11,1.0
18951,1,259,1.0
18952,1,475,1.0
18952,1,53,1.0
18953,0,326,1.0
18953,0,214,1.0
18953,0,118,1.0
18954,0,386,1.0
18954,1,2,1.0
18954,0,13,1.0
18955,0,187,1.0
18956,1,821,1.0
18957,0,194,1.0
18957,0,97,1.0
18957,0,16,1.0
18957,0,2,1.0
18957,0,34,1.0
18959,0,142,1.0
18959,1,75,1.0
18959,0,34,1.0
18959,0,194,1.0
18959,0,1,1.0
18960,0,83,1.0
18960,0,157,1.0
18960,0,228,1.0
18961,1,307,1.0
18961,0,116,1.0
18962,1,218,1.0
18962,1,83,1.0
18962,1,37,1.0
18962,1,37,1.0
18962,1,58,1.0
18962,1,12,1.0
18963,1,388,1.0
18963,0,219,1.0
18965,1,0,1.0
18965,1,75,1.0
18965,1,1,1.0
18965,1,3,1.0
18965,1,2,1.0
18965,0,104,1.0
18965,0,80,1.0
18965,1,133,1.0
18966,0,279,1.0
18966,1,288,1.0
18968,0,0,1.0
18968,0,36,1.0
18968,1,140,1.0
18968,0,54,1.0
18968,0,28,1.0
18968,0,2,1.0
18968,1,111,1.0
18968,0,3,1.0
18969,0,129,1.0
18969,0,74,1.0
18969,0,1,1.0
18969,0,55,1.0
18969,0,2,1.0
18969,0,130,1.0
18969,0,28,1.0
18969,0,11,1.0
18969,0,191,1.0
18970,1,501,1.0
18971,0,24,1.0
18971,0,55,1.0
18971,0,1,1.0
18971,0,13,1.0
18971,0,4,1.0
18971,1,277,1.0
18972,1,415,1.0
18973,1,562,1.0
18974,0,575,1.0
18975,0,86,1.0
18975,0,161,1.0
18976,1,658,1.0
18976,1,79,1.0
18977,1,345,1.0
18978,0,266,1.0
18978,0,42,1.0
18979,0,531,1.0
18979,0,363,1.0
18980,0,260,1.0
18980,0,86,1.0
18981,0,222,1.0
18981,1,231,1.0
18981,1,20,1.0
18983,0,3,1.0
18983,1,8,1.0
18983,0,9,1.0
18983,1,477,1.0
18984,0,298,1.0
18985,1,300,1.0
18985,1,159,1.0
18985,0,117,1.0
18985,0,43,1.0
18987,0,0,1.0
18987,1,7,1.0
18987,0,10,1.0
18987,1,11,1.0
18987,1,111,1.0
18987,1,4,1.0
18987,1,17,1.0
18987,1,229,1.0
18987,1,22,1.0
18987,1,4,1.0
18988,1,101,1.0
18988,0,323,1.0
18988,0,4,1.0
18988,1,148,1.0
18989,0,245,1.0
18989,0,84,1.0
18989,0,29,1.0
18989,1,90,1.0
18990,1,133,1.0
18990,0,95,1.0
18992,1,40,1.0
18994,1,3,1.0
18994,1,62,1.0
18994,0,113,1.0
18994,0,42,1.0
18994,1,23,1.0
18994,1,92,1.0
18995,1,458,1.0
18995,1,42,1.0
18996,0,168,1.0
18996,0,220,1.0
18997,1,626,1.0
18997,1,43,1.0
18998,0,332,1.0
18998,0,106,1.0
18998,1,137,1.0
18999,1,42,1.0
18999,1,359,1.0
19000,1,394,1.0
19001,0,441,1.0
19001,0,145,1.0
19001,0,2,1.0
19003,1,19,1.0
19005,0,6,1.0
19005,1,7,1.0
19006,1,819,1.0
19006,1,5,1.0
19006,1,6,1.0
19006,1,21,1.0
19006,1,65,1.0
19006,1,49,1.0
19007,1,32,1.0
19007,1,351,1.0
19007,1,20,1.0
19007,1,11,1.0
19007,0,91,1.0
19008,0,21,1.0
19009,0,730,1.0
19009,1,229,1.0
19010,0,46,1.0
19010,0,59,1.0
19010,0,269,1.0
19010,1,58,1.0
19010,1,1,1.0
19010,0,73,1.0
19012,1,9,1.0
19012,1,122,1.0
19012,1,74,1.0
19013,0,343,1.0
19014,0,467,1.0
19014,1,80,1.0
19014,1,85,1.0
19017,0,7,1.0
19017,0,121,1.0
19017,0,109,1.0
19017,0,7,1.0
19017,0,8,1.0
19017,0,42,1.0
19017,0,76,1.0
19017,0,7,1.0
19018,0,545,1.0
19018,1,59,1.0
19018,1,16,1.0
19019,0,39,1.0
19019,1,203,1.0
19021,0,7,1.0
19021,1,4,1.0
19022,1,560,1.0
19023,1,495,1.0
19023,1,81,1.0
19023,1,103,1.0
19023,1,231,1.0
19023,1,10,1.0
19024,1,312,1.0
19024,0,157,1.0
19025,0,117,1.0
19025,0,239,1.0
19026,1,313,1.0
19026,0,3,1.0
19026,1,3,1.0
19026,1,10,1.0
19027,0,769,1.0
19028,1,232,1.0
19028,1,47,1.0
19028,1,123,1.0
19029,1,280,1.0
19029,1,3,1.0
19029,1,103,1.0
19029,1,36,1.0
19029,0,85,1.0
19029,0,175,1.0
19030,0,95,1.0
19030,0,23,1.0
19030,1,207,1.0
19031,1,224,1.0
19031,0,86,1.0
19031,1,23,1.0
19031,1,11,1.0
19031,0,12,1.0
19031,0,41,1.0
19031,0,16,1.0
19031,1,166,1.0
19032,1,381,1.0
19032,1,1,1.0
19033,0,553,1.0
19033,0,109,1.0
19033,0,30,1.0
19034,1,285,1.0
19035,1,413,1.0
19036,0,542,1.0
19036,0,59,1.0
19037,1,382,1.0
19038,1,681,1.0
19038,0,17,1.0
19038,1,15,1.0
19039,1,194,1.0
19039,0,16,1.0
19039,0,328,1.0
19039,1,75,1.0
19041,1,1,1.0
19041,0,31,1.0
19041,0,89,1.0
19041,1,228,1.0
19042,1,247,1.0
19042,0,215,1.0
19044,1,248,1.0
19046,1,0,1.0
19047,0,9,1.0
19048,0,743,1.0
19048,0,9,1.0
19048,0,124,1.0
19049,1,322,1.0
19050,1,753,1.0
19050,1,11,1.0
19052,1,27,1.0
19052,1,141,1.0
19052,0,131,1.0
19052,1,3,1.0
19053,0,208,1.0
19053,0,3,1.0
19053,1,183,1.0
19054,1,479,1.0
19054,1,24,1.0
19054,1,16,1.0
19054,0,120,1.0
19054,0,1,1.0
19054,0,4,1.0
19054,0,69,1.0
19054,0,2,1.0
19055,0,275,1.0
19056,1,382,1.0
19056,1,1,1.0
19056,0,204,1.0
19056,0,1,1.0
19057,0,288,1.0
19057,1,17,1.0
19057,0,359,1.0
19057,0,23,1.0
19058,0,166,1.0
19058,1,288,1.0
19058,1,84,1.0
19060,1,21,1.0
19060,0,91,1.0
19060,0,122,1.0
19060,0,18,1.0
19060,0,36,1.0
19060,0,1,1.0
19061,1,264,1.0
19062,0,771,1.0
19062,0,107,1.0
19062,1,67,1.0
19063,0,59,1.0
19063,0,6,1.0
19063,0,56,1.0
19063,1,85,1.0
19063,0,236,1.0
19064,1,506,1.0
19064,1,53,1.0
19065,0,165,1.0
19066,0,356,1.0
19066,0,23,1.0
19067,0,937,1.0
19067,0,4,1.0
19067,1,4,1.0
19068,0,95,1.0
19068,1,0,1.0
19068,0,260,1.0
19069,0,317,1.0
19070,1,428,1.0
19070,0,143,1.0
19070,1,121,1.0
19070,1,3,1.0
19070,0,63,1.0
19070,0,39,1.0
19071,0,424,1.0
19072,0,198,1.0
19073,0,509,1.0
19073,0,16,1.0
19073,0,302,1.0
19074,1,198,1.0
19075,0,758,1.0
19076,1,254,1.0
19076,1,1,1.0
19077,1,720,1.0
19077,0,84,1.0
19078,1,178,1.0
19079,0,419,1.0
19079,1,263,1.0
19080,1,311,1.0
19081,0,786,1.0
19082,1,231,1.0
19083,0,771,1.0
19085,1,225,1.0
19085,1,2,1.0
19086,0,332,1.0
19086,0,248,1.0
19086,1,103,1.0
19086,1,1,1.0
19089,0,19,1.0
19089,0,300,1.0
19089,0,33,1.0
19090,0,283,1.0
19091,0,661,1.0
19091,0,4,1.0
19091,0,27,1.0
19092,0,361,1.0
19092,0,85,1.0
19092,0,3,1.0
19093,1,363,1.0
19093,1,2,1.0
19093,1,4,1.0
19094,1,380,1.0
19094,0,252,1.0
19094,0,108,1.0
19094,0,93,1.0
19095,1,73,1.0
19095,1,2,1.0
19095,1,94,1.0
19095,0,99,1.0
19095,1,100,1.0
19096,1,470,1.0
19097,1,649,1.0
19097,1,4,1.0
19098,0,352,1.0
19099,1,225,1.0
19099,1,207,1.0
19099,1,215,1.0
19099,0,16,1.0
19100,0,16,1.0
19100,1,262,1.0
19101,1,391,1.0
19101,1,17,1.0
19102,0,404,1.0
19102,0,4,1.0
19102,0,3,1.0
19102,0,27,1.0
19102,0,32,1.0
19103,0,657,1.0
19103,0,3,1.0
19103,0,61,1.0
19103,0,21,1.0
19104,1,210,1.0
19104,0,190,1.0
19105,0,227,1.0
19105,1,301,1.0
19105,1,1,1.0
19106,0,395,1.0
19106,1,91,1.0
19107,0,323,1.0
19107,1,24,1.0
19109,1,7,1.0
19111,0,240,1.0
19111,0,132,1.0
19113,0,21,1.0
19113,0,15,1.0
19113,1,47,1.0
19113,0,109,1.0
19115,1,20,1.0
19115,0,15,1.0
19115,1,30,1.0
19115,1,17,1.0
19115,0,170,1.0
19115,0,7,1.0
19115,0,15,1.0
19115,0,69,1.0
19115,0,136,1.0
19116,1,111,1.0
19116,1,1,1.0
19116,1,42,1.0
19116,1,56,1.0
19116,0,14,1.0
19116,0,1,1.0
19116,0,1,1.0
19117,1,696,1.0
19118,0,155,1.0
19118,0,13,1.0
19118,0,35,1.0
19118,0,9,1.0
19119,1,783,1.0
19119,0,25,1.0
19120,1,84,1.0
19120,1,46,1.0
19120,1,412,1.0
19121,1,289,1.0
19121,1,41,1.0
19121,1,51,1.0
19122,1,222,1.0
19122,1,71,1.0
19123,0,381,1.0
19123,0,112,1.0
19123,0,261,1.0
19123,1,50,1.0
19123,1,2,1.0
19123,1,39,1.0
19124,1,143,1.0
19124,1,1,1.0
19124,1,103,1.0
19126,0,0,1.0
19126,0,3,1.0
19127,0,612,1.0
19127,0,5,1.0
19127,0,5,1.0
19127,0,18,1.0
19127,1,103,1.0
19127,1,13,1.0
19127,1,33,1.0
19127,1,68,1.0
19128,0,535,1.0
19130,0,14,1.0
19131,0,680,1.0
19131,0,6,1.0
19131,0,156,1.0
19132,1,148,1.0
19132,1,36,1.0
19132,1,264,1.0
19133,0,554,1.0
19133,0,23,1.0
19134,0,124,1.0
19134,0,462,1.0
19135,1,105,1.0
19136,1,559,1.0
19137,0,381,1.0
19137,0,81,1.0
19137,1,64,1.0
19137,0,24,1.0
19137,1,1,1.0
19137,1,142,1.0
19137,1,6,1.0
19137,1,2,1.0
19138,0,257,1.0
19138,0,362,1.0
19139,1,128,1.0
19139,0,111,1.0
19139,1,257,1.0
19140,0,242,1.0
19140,0,41,1.0
19140,1,131,1.0
19142,1,322,1.0
19142,1,4,1.0
19146,1,6,1.0
19146,1,175,1.0
19146,0,57,1.0
19148,0,54,1.0
19148,1,391,1.0
19148,1,1,1.0
19150,0,31,1.0
19150,1,135,1.0
19150,1,6,1.0
19150,1,1,1.0
19151,1,801,1.0
19152,1,154,1.0
19152,1,83,1.0
19152,1,1,1.0
19153,1,709,1.0
19154,0,136,1.0
19154,1,40,1.0
19154,1,51,1.0
19154,1,8,1.0
19154,0,110,1.0
19155,0,302,1.0
19155,0,216,1.0
19155,0,147,1.0
19156,0,236,1.0
19156,0,176,1.0
19157,0,207,1.0
19157,0,21,1.0
19157,1,48,1.0
19157,1,99,1.0
19158,0,360,1.0
19158,0,10,1.0
19158,0,63,1.0
19158,0,10,1.0
19158,0,187,1.0
19158,1,16,1.0
19158,1,32,1.0
19159,1,376,1.0
19159,0,130,1.0
19160,1,116,1.0
19160,1,7,1.0
19160,1,4,1.0
19160,1,338,1.0
19161,1,142,1.0
19161,0,273,1.0
19161,0,105,1.0
19162,0,168,1.0
19162,1,15,1.0
19162,1,22,1.0
19162,1,12,1.0
19164,1,109,1.0
19164,1,357,1.0
19164,1,1,1.0
19165,1,315,1.0
19165,1,1,1.0
19165,1,56,1.0
19166,0,170,1.0
19166,0,383,1.0
19167,1,514,1.0
19167,1,4,1.0
19168,0,498,1.0
19168,0,2,1.0
19169,1,389,1.0
19170,1,395,1.0
19170,0,136,1.0
19171,1,456,1.0
19172,0,550,1.0
19172,0,13,1.0
19173,1,300,1.0
19173,1,8,1.0
19173,1,113,1.0
19173,1,3,1.0
19173,0,23,1.0
19173,1,10,1.0
19174,0,596,1.0
19175,1,412,1.0
19176,1,602,1.0
19176,0,11,1.0
19177,0,192,1.0
19177,0,4,1.0
19177,0,17,1.0
19177,0,21,1.0
19177,0,5,1.0
19180,0,150,1.0
19180,0,300,1.0
19181,1,71,1.0
19181,1,310,1.0
19182,0,660,1.0
19183,1,65,1.0
19183,0,79,1.0
19183,0,3,1.0
19183,0,6,1.0
19183,0,47,1.0
19183,0,10,1.0
19183,1,38,1.0
19184,0,276,1.0
19184,0,5,1.0
19184,0,42,1.0
19184,0,54,1.0
19184,0,101,1.0
19184,0,1,1.0
19184,0,1,1.0
19185,1,534,1.0
19185,1,43,1.0
19185,1,58,1.0
19185,1,2,1.0
19185,0,124,1.0
19185,0,2,1.0
19186,0,43,1.0
19187,0,526,1.0
19187,0,378,1.0
19188,0,358,1.0
19188,0,101,1.0
19189,1,126,1.0
19189,1,20,1.0
19189,0,211,1.0
19190,1,283,1.0
19191,0,472,1.0
19192,0,260,1.0
19193,0,319,1.0
19193,0,249,1.0
19193,1,25,1.0
19193,1,1,1.0
19193,0,7,1.0
19194,0,368,1.0
19194,0,43,1.0
19194,0,121,1.0
19194,0,17,1.0
19194,0,4,1.0
19195,0,480,1.0
19195,0,76,1.0
19197,1,290,1.0
19197,1,1,1.0
19197,1,87,1.0
19199,0,323,1.0
19199,0,41,1.0
19200,0,180,1.0
19201,0,544,1.0
19201,0,52,1.0
19201,0,1,1.0
19201,0,189,1.0
19203,0,253,1.0
19203,0,245,1.0
19204,1,73,1.0
19204,0,22,1.0
19204,1,77,1.0
19204,0,12,1.0
19204,0,33,1.0
19205,1,617,1.0
19205,1,24,1.0
19205,1,4,1.0
19205,1,133,1.0
19206,1,110,1.0
19206,1,67,1.0
19206,0,6,1.0
19206,1,9,1.0
19206,0,85,1.0
19206,1,33,1.0
19206,0,3,1.0
19208,0,430,1.0
19209,0,200,1.0
19209,0,16,1.0
19209,0,13,1.0
19209,0,331,1.0
19209,1,0,1.0
19210,1,92,1.0
19210,1,64,1.0
19211,1,623,1.0
19212,1,394,1.0
19212,1,1,1.0
19212,1,8,1.0
19212,1,1,1.0
19212,0,288,1.0
19213,0,222,1.0
19213,0,29,1.0
19213,0,52,1.0
19214,1,418,1.0
19214,1,57,1.0
19215,0,547,1.0
19215,0,144,1.0
19215,0,17,1.0
19215,0,46,1.0
19215,0,3,1.0
19216,0,33,1.0
19216,1,403,1.0
19217,1,142,1.0
19217,1,19,1.0
19217,0,9,1.0
19218,1,550,1.0
19218,0,57,1.0
19218,1,93,1.0
19218,0,42,1.0
19219,1,164,1.0
19219,1,260,1.0
19219,0,98,1.0
19219,0,42,1.0
19220,1,94,1.0
19220,1,326,1.0
19222,1,82,1.0
19222,1,316,1.0
19222,1,58,1.0
19223,1,493,1.0
19224,1,220,1.0
19224,0,199,1.0
19224,1,14,1.0
19224,1,35,1.0
19224,1,74,1.0
19224,1,2,1.0
19225,1,53,1.0
19225,0,276,1.0
19225,1,3,1.0
19226,0,478,1.0
19228,1,56,1.0
19228,1,57,1.0
19228,0,136,1.0
19228,0,32,1.0
19228,1,172,1.0
19228,1,5,1.0
19229,0,478,1.0
19230,0,414,1.0
19231,1,461,1.0
19231,1,41,1.0
19232,1,376,1.0
19232,1,13,1.0
19232,0,132,1.0
19234,0,0,1.0
19234,0,58,1.0
19234,1,287,1.0
19234,1,6,1.0
19235,0,488,1.0
19235,0,1,1.0
19235,0,13,1.0
19235,1,103,1.0
19236,0,271,1.0
19236,1,16,1.0
19236,0,9,1.0
19236,1,8,1.0
19236,0,106,1.0
19236,0,26,1.0
19236,0,3,1.0
19238,0,6,1.0
19238,1,52,1.0
19238,1,35,1.0
19238,1,6,1.0
19238,0,23,1.0
19240,0,59,1.0
19241,0,456,1.0
19242,1,485,1.0
19242,1,192,1.0
19242,1,14,1.0
19242,1,115,1.0
19242,0,160,1.0
19243,1,137,1.0
19243,0,258,1.0
19243,0,9,1.0
19243,1,101,1.0
19245,1,0,1.0
19245,0,130,1.0
19245,0,129,1.0
19245,1,27,1.0
19245,1,4,1.0
19246,1,482,1.0
19248,0,60,1.0
19248,0,213,1.0
19248,0,53,1.0
19250,0,477,1.0
19250,0,12,1.0
19252,0,3,1.0
19252,0,482,1.0
19253,0,163,1.0
19253,0,102,1.0
19254,1,259,1.0
19254,0,115,1.0
19254,1,11,1.0
19254,1,58,1.0
19254,1,15,1.0
19254,0,8,1.0
19254,1,52,1.0
19255,1,699,1.0
19256,1,151,1.0
19256,1,2,1.0
19256,1,166,1.0
19256,0,103,1.0
19257,1,118,1.0
19257,1,8,1.0
19257,1,33,1.0
19257,0,53,1.0
19257,1,353,1.0
19257,1,6,1.0
19257,1,9,1.0
19258,0,144,1.0
19258,0,12,1.0
19258,0,21,1.0
19259,0,541,1.0
19259,0,8,1.0
19259,0,7,1.0
19261,0,18,1.0
19261,1,42,1.0
19261,1,5,1.0
19261,1,10,1.0
19261,0,71,1.0
19261,0,41,1.0
19263,1,7,1.0
19263,0,1,1.0
19263,0,1,1.0
19263,1,152,1.0
19263,1,96,1.0
19263,0,4,1.0
19263,0,56,1.0
19263,1,8,1.0
19263,1,2,1.0
19263,1,9,1.0
19263,1,152,1.0
19264,0,79,1.0
19264,1,312,1.0
19266,1,13,1.0
19266,1,185,1.0
19267,1,317,1.0
19267,1,170,1.0
19269,0,7,1.0
19269,0,12,1.0
19269,0,28,1.0
19269,0,178,1.0
19269,0,15,1.0
19269,0,156,1.0
19270,0,301,1.0
19270,0,254,1.0
19271,1,95,1.0
19271,1,3,1.0
19271,1,107,1.0
19271,1,9,1.0
19271,1,6,1.0
19271,0,62,1.0
19271,0,90,1.0
19271,0,6,1.0
19273,1,29,1.0
19273,0,108,1.0
19273,0,25,1.0
19274,0,736,1.0
19274,0,1,1.0
19275,1,136,1.0
19275,1,142,1.0
19275,0,35,1.0
19275,0,200,1.0
19276,1,245,1.0
19276,1,91,1.0
19276,1,33,1.0
19276,0,78,1.0
19277,0,160,1.0
19277,1,1,1.0
19277,0,100,1.0
19277,0,152,1.0
19279,0,20,1.0
19279,1,15,1.0
19279,0,51,1.0
19280,0,563,1.0
19281,1,400,1.0
19281,1,25,1.0
19281,1,54,1.0
19281,1,51,1.0
19281,1,26,1.0
19282,1,474,1.0
19282,0,47,1.0
19282,1,62,1.0
19282,1,195,1.0
19283,1,41,1.0
19284,0,880,1.0
19286,1,38,1.0
19286,0,5,1.0
19286,1,43,1.0
19288,1,0,1.0
19289,0,10,1.0
19289,1,311,1.0
19289,1,116,1.0
19290,0,84,1.0
19290,1,303,1.0
19290,1,68,1.0
19290,1,2,1.0
19291,0,121,1.0
19291,1,88,1.0
19291,1,111,1.0
19291,0,222,1.0
19292,0,139,1.0
19292,1,166,1.0
19292,1,38,1.0
19294,0,0,1.0
19295,1,90,1.0
19295,1,19,1.0
19296,1,498,1.0
19296,1,170,1.0
19297,0,317,1.0
19297,0,3,1.0
19297,0,42,1.0
19297,1,248,1.0
19298,1,152,1.0
19298,1,1,1.0
19298,1,45,1.0
19298,1,169,1.0
19298,1,132,1.0
19299,1,267,1.0
19299,0,70,1.0
19299,1,28,1.0
19299,1,152,1.0
19302,1,168,1.0
19302,0,188,1.0
19302,0,1,1.0
19303,0,333,1.0
19303,1,265,1.0
19304,0,110,1.0
19305,0,556,1.0
19305,1,12,1.0
19305,0,234,1.0
19306,0,319,1.0
19307,1,470,1.0
19307,1,11,1.0
19308,0,432,1.0
19308,1,179,1.0
19308,0,218,1.0
19308,0,1,1.0
19309,0,376,1.0
19310,0,137,1.0
19310,0,3,1.0
19310,0,41,1.0
19311,1,788,1.0
19311,1,9,1.0
19311,1,40,1.0
19312,1,140,1.0
19312,1,32,1.0
19312,1,268,1.0
19312,1,1,1.0
19312,1,114,1.0
19312,0,48,1.0
19313,0,89,1.0
19313,0,180,1.0
19314,0,426,1.0
19316,1,0,1.0
19316,0,1,1.0
19316,0,192,1.0
19316,0,56,1.0
19317,0,428,1.0
19317,0,14,1.0
19318,0,450,1.0
19318,1,283,1.0
19319,1,297,1.0
19320,0,649,1.0
19320,1,22,1.0
19320,1,20,1.0
19321,0,181,1.0
19322,1,855,1.0
19323,0,146,1.0
19323,1,25,1.0
19323,1,85,1.0
19323,1,151,1.0
19323,0,32,1.0
19323,0,1,1.0
19323,0,7,1.0
19325,0,402,1.0
19325,1,52,1.0
19326,0,57,1.0
19326,0,28,1.0
19326,1,290,1.0
19326,1,98,1.0
19326,1,38,1.0
19328,0,18,1.0
19328,0,1,1.0
19328,0,367,1.0
19328,0,7,1.0
19329,1,113,1.0
19331,0,41,1.0
19331,0,246,1.0
19331,0,1,1.0
19333,0,139,1.0
19333,0,83,1.0
19333,1,19,1.0
19333,1,7,1.0
19333,0,14,1.0
19333,0,160,1.0
19333,0,1,1.0
19333,0,1,1.0
19335,0,0,1.0
19335,0,1,1.0
19335,0,115,1.0
19336,0,608,1.0
19336,0,117,1.0
19337,0,378,1.0
19337,0,59,1.0
19338,0,420,1.0
19338,0,2,1.0
19339,1,569,1.0
19339,1,48,1.0
19339,1,111,1.0
19340,1,437,1.0
19340,1,90,1.0
19341,1,143,1.0
19341,0,239,1.0
19341,0,14,1.0
19342,1,181,1.0
19342,0,268,1.0
19342,0,100,1.0
19343,0,100,1.0
19343,0,44,1.0
19343,0,52,1.0
19343,1,147,1.0
19343,1,101,1.0
19344,0,313,1.0
19344,0,151,1.0
19344,0,11,1.0
19345,1,375,1.0
19345,0,50,1.0
19345,0,32,1.0
19345,0,23,1.0
19345,1,196,1.0
19346,1,63,1.0
19346,1,432,1.0
19347,0,387,1.0
19349,0,4,1.0
19349,0,10,1.0
19349,1,129,1.0
19349,1,57,1.0
19349,1,2,1.0
19349,1,139,1.0
19350,0,280,1.0
19352,0,240,1.0
19354,0,49,1.0
19354,0,252,1.0
19354,0,10,1.0
19354,0,8,1.0
19355,1,365,1.0
19355,1,168,1.0
19355,0,142,1.0
19357,0,216,1.0
19357,0,126,1.0
19357,0,80,1.0
19357,0,31,1.0
19358,0,126,1.0
19359,1,474,1.0
19359,1,165,1.0
19360,1,450,1.0
19360,0,209,1.0
19360,1,72,1.0
19361,1,106,1.0
19361,1,5,1.0
19361,1,41,1.0
19361,0,39,1.0
19361,1,100,1.0
19362,1,474,1.0
19362,0,248,1.0
19362,0,29,1.0
19363,0,61,1.0
19363,1,436,1.0
19364,1,16,1.0
19364,0,382,1.0
19365,0,335,1.0
19365,0,3,1.0
19365,1,42,1.0
19365,1,7,1.0
19365,0,82,1.0
19365,1,24,1.0
19366,1,163,1.0
19368,1,138,1.0
19369,0,789,1.0
19369,1,42,1.0
19370,1,53,1.0
19370,0,390,1.0
19371,0,368,1.0
19371,0,38,1.0
19371,0,9,1.0
19371,0,127,1.0
19374,1,4,1.0
19374,1,415,1.0
19374,1,1,1.0
19375,0,263,1.0
19376,0,688,1.0
19376,1,75,1.0
19377,1,173,1.0
19377,1,31,1.0
19377,1,290,1.0
19378,1,417,1.0
19380,0,12,1.0
19380,0,14,1.0
19381,0,560,1.0
19381,1,32,1.0
19383,0,66,1.0
19383,0,35,1.0
19384,1,608,1.0
19384,1,6,1.0
19385,0,424,1.0
19385,0,51,1.0
19385,0,3,1.0
19385,0,2,1.0
19385,0,12,1.0
19385,0,134,1.0
19386,1,187,1.0
